time_sec,mean,std,rms,peak,kurtosis,skewness,crest_factor,mean_abs,state
0.3,-0.009797969230769232,0.07456457318519417,0.07520555681156331,0.18232984615384615,2.5016041883419,-0.46999675735670493,2.4244198684772162,0.060428923076923075,normal
0.305,0.01883101538461538,0.061277377928638806,0.06410557063332993,0.16105107692307694,2.8858460371115626,-0.3910836514360252,2.5122789693933845,0.05225467692307693,normal
0.31,0.02245744615384615,0.06623530604235194,0.06993892088298849,0.1792006153846154,2.865056588128198,-0.13352912552390922,2.5622445002322456,0.056218369230769234,normal
0.315,0.018714538461538463,0.060239448178427225,0.06307951384300471,0.1792006153846154,2.6478014263461116,0.08611054410846881,2.8408686825110667,0.05264583076923077,normal
0.32,-0.0018844923076923074,0.05194280058984318,0.05197697417485904,0.10889723076923077,2.0929965798260435,0.021596670667009925,2.095105236462644,0.044734092307692305,normal
0.325,0.004749476923076923,0.06339539587557652,0.06357305836015681,0.14290153846153844,2.328939607299401,0.0070642696460680755,2.247831741112195,0.05322821538461539,normal
0.33,0.010449892307692308,0.07135828919187152,0.07211938495046347,0.168144,2.5118249588515384,-0.5496514598235849,2.33146747043798,0.060990446153846155,normal
0.335,0.015048123076923077,0.07519887719622559,0.07668974598804747,0.168144,2.252440362092679,-0.47599667537275864,2.19252258347819,0.06665261538461538,normal
0.34,0.023587446153846153,0.06516634928688907,0.06930382886566527,0.15208061538461537,2.281640462394624,-0.25921252141636264,2.1944042324039565,0.0585652923076923,normal
0.345,0.002333015384615384,0.04464720957508076,0.04470812323980996,0.12704676923076924,3.0606392469151436,0.14512227069360992,2.841693187372302,0.03583664615384616,normal
0.35,0.00020861538461538394,0.04514686277771493,0.04514734476188517,0.1353913846153846,3.4167639384921324,0.4130238062005292,2.9988781251580123,0.035436800000000004,normal
0.355,0.005726492307692307,0.05063205299748255,0.0509548575200632,0.1353913846153846,3.1814969817963705,-0.03571417938654181,2.6570849415499787,0.039918553846153844,normal
0.36,0.015917353846153844,0.05450084143094224,0.056777670524109904,0.13101046153846155,2.770601227093364,-0.5539677758418229,2.307429317355133,0.04763732307692307,normal
0.365,0.013151461538461535,0.0719430371127869,0.07313522769233352,0.16856123076923077,2.5673461674151206,-0.6149950359273455,2.304788486860763,0.0625029076923077,normal
0.37,0.010874076923076922,0.08297255491159349,0.08368207942855142,0.1802436923076923,2.424839552631686,-0.2271595217879704,2.1539102940383565,0.06905343076923076,normal
0.375,0.0026563692307692297,0.07648897483088812,0.07653508717033262,0.1802436923076923,2.5033590690900094,0.261100520353509,2.355046541027007,0.06197267692307692,normal
0.38,0.010887984615384615,0.07495203792646295,0.07573873644519555,0.20486030769230767,2.3079788113876774,0.39039966434661066,2.704828695426472,0.06191878461538461,normal
0.385,0.0193682,0.06494328490743506,0.0677698858329294,0.20486030769230767,2.7118749044410375,0.4602931762129271,3.0228811097209496,0.05360198461538461,normal
0.39,0.013853799999999998,0.04857294263614224,0.05050998446618218,0.13267938461538462,3.0819065312032308,-0.6056809814321485,2.626795197377602,0.041422323076923076,normal
0.395,0.005658692307692307,0.05844069708808091,0.05871401770253816,0.17628,3.2428146589769278,-0.7227429991091692,3.0023494711788317,0.046804599999999995,normal
0.4,0.0016046,0.06710861532578467,0.06712779597234027,0.17628,2.3058478715486816,-0.3176545158614773,2.626035868548931,0.056216630769230766,normal
0.405,0.0155036,0.06417394316327181,0.0660201226451666,0.13247076923076923,2.244356924766378,-0.5328045378291942,2.0065211017972495,0.05796726153846154,normal
0.41,0.016809184615384616,0.06627472328402587,0.06837314994797507,0.15959076923076923,2.557071852326662,-0.185701683333905,2.334114624705771,0.056352230769230766,normal
0.415,0.016282430769230766,0.06250532521100874,0.06459127829272894,0.15959076923076923,2.6904622603488604,-0.015260586673366654,2.470778926335855,0.051799200000000004,normal
0.42,-0.003355230769230769,0.050496355280087106,0.05060770168746625,0.10994030769230768,2.176725707693758,0.036719469025746014,2.1724026981358855,0.04217507692307691,normal
0.425,0.010764553846153846,0.05458046160048169,0.05563184706648164,0.15145476923076923,2.569064037359793,-0.10279132011417316,2.7224472530954524,0.046211784615384624,normal
0.43,0.013554784615384615,0.06325301635654182,0.06468907376188357,0.15145476923076923,2.9150005455724544,-0.4661637668789475,2.3412728057950676,0.05200955384615384,normal
0.435,0.019159584615384615,0.07185042650071023,0.07436110186763001,0.14707384615384617,2.2440599503573546,-0.3046924965905708,1.9778330667511075,0.062054384615384615,normal
0.44,0.012150107692307692,0.07280302320224909,0.0738099268684226,0.15938215384615384,2.4108108191803987,-0.3416370766894985,2.1593593248002634,0.060945246153846146,normal
0.445,-0.002366046153846154,0.06725826807404249,0.06729987220435038,0.15938215384615384,2.706435563260068,-0.20620988692200426,2.3682385809322697,0.05296570769230769,normal
0.45,0.006272369230769231,0.06872890616138591,0.06901452860019905,0.1635544615384615,2.7528968705707912,-0.4205831588683625,2.3698555196389446,0.05592283076923077,normal
0.455,0.017814015384615387,0.06458898344263989,0.06700056661161101,0.1635544615384615,3.420924654421302,-0.9113122182236547,2.441090722210668,0.0557542,normal
0.46,0.02261043076923077,0.053175656305102084,0.05778305982767372,0.14164984615384615,3.3287800423990337,-0.674202755996076,2.4514078447262597,0.048496123076923074,normal
0.465,0.005079784615384617,0.06289165480581636,0.06309646944126639,0.14164984615384615,2.571128123712644,-0.3430123695642943,2.2449726174568534,0.05255716923076924,normal
0.47,0.0069190769230769245,0.0691623679475253,0.06950760221426382,0.1397723076923077,2.1741748490961488,-0.17892076435211746,2.010892380684435,0.05905553846153846,normal
0.475,0.0038037538461538466,0.06024468177187949,0.06036464383326683,0.13309661538461537,2.2575062336011293,-0.14449215039491958,2.2048770096654837,0.05035627692307692,normal
0.48,0.02055383076923077,0.04707820325147026,0.051369418730183455,0.11140061538461538,2.860512544648073,-0.6310972874695175,2.1686174019165807,0.04344936923076923,normal
0.485,0.015707000000000002,0.04530910038259945,0.04795439944864781,0.10848000000000001,2.7647240370606307,-0.5180567539050879,2.262149067598403,0.039843800000000006,normal
0.49,0.012913292307692307,0.04666395857779383,0.04841774621328387,0.12120553846153845,2.635954560198604,-0.3165601330243032,2.503328798652023,0.04064523076923076,normal
0.495,0.0075258,0.051476060422747875,0.052023287692017216,0.12120553846153845,2.316535199862002,-0.2978387211574011,2.32983234698827,0.04473235384615384,normal
0.5,-0.005846446153846153,0.06220449064342579,0.06247863305833339,0.16063384615384615,2.4475021358824978,-0.14240742134403017,2.571020495980919,0.05177659999999999,normal
0.505,0.015574876923076924,0.07611519634127763,0.07769234135511836,0.21132738461538458,2.582106671836431,-0.03135191233753992,2.7200542669893726,0.06334432307692307,normal
0.51,0.01724553846153846,0.071463971859008,0.0735153580600237,0.21132738461538458,2.5693733245881774,0.3766380131970068,2.8746018545246064,0.058002030769230765,normal
0.515,0.023093723076923076,0.059809631776727164,0.06411327552715819,0.17252492307692308,2.758979637498416,0.0942507249179825,2.6909391488482295,0.05132286153846154,normal
0.52,0.007934338461538463,0.05981346595628107,0.06033742152698807,0.17252492307692308,3.030425348943846,-0.07493139629378183,2.8593353628768363,0.04838138461538461,normal
0.525,2.4338461538461058e-05,0.05375958949652198,0.053759595005870964,0.14519630769230768,2.849073528151585,-0.0474120499244761,2.700844522293204,0.043245969230769225,normal
0.53,0.005204953846153846,0.054458271648905966,0.05470644290690656,0.13768615384615385,2.7999758419859786,0.039198359891016867,2.516817883415544,0.04383009230769231,normal
0.535,0.028814999999999997,0.08598341727975309,0.09068325243452696,0.2008966153846154,2.244635033637546,0.19395887038756793,2.2153662334692084,0.07231130769230769,normal
0.54,0.0267358,0.08992592344925583,0.09381617509705573,0.2008966153846154,2.301153403026403,-0.013268444274204825,2.1413856957692174,0.07642103076923076,normal
0.545,-0.005949015384615383,0.05313317526537284,0.053465176496736815,0.14394461538461537,2.8654594316377615,-0.8082034118107579,2.6923059983426945,0.04227590769230769,normal
0.55,-0.0012829846153846155,0.04252192472524507,0.042541275625711104,0.11578153846153846,2.575663996242005,-0.19230763760525096,2.721628271803923,0.03491178461538461,normal
0.555,0.013375723076923078,0.04980354021321644,0.05156842624707486,0.13935507692307691,2.660265414590735,0.02769551136122084,2.7023333280600474,0.04117372307692308,normal
0.56,0.029710307692307692,0.041215114563045566,0.050807362179280356,0.13935507692307691,2.684828846521276,-0.03158930509927459,2.742812674103105,0.04118415384615385,normal
0.565,-0.0001808000000000004,0.060215196077248956,0.06021546750845283,0.17169046153846151,3.1123235016042656,-0.7537566208086509,2.851268430563297,0.047366123076923075,normal
0.57,0.0060463692307692295,0.07958008844292142,0.07980945468713584,0.17169046153846151,2.1533453977713,-0.04266786382134672,2.1512546628906564,0.06559910769230769,normal
0.575,0.008579307692307692,0.07768084344951721,0.07815316986218596,0.1846246153846154,2.500574640105454,-0.16676302357229092,2.3623432768009214,0.06296881538461538,normal
0.58,0.012443907692307691,0.06466078997199254,0.06584731276564598,0.1846246153846154,3.7478387664042137,-0.804803541343093,2.8038291561221946,0.05216079999999999,normal
0.585,0.01695521538461538,0.053018468688273784,0.055663608855231125,0.14436184615384615,3.4843769721719786,-0.3840255828594899,2.593469038798755,0.04368927692307692,normal
0.59,0.0227582,0.05855315812383473,0.06282044248104905,0.16438892307692307,3.4129073503645877,-0.09626092080695704,2.616806195316342,0.04813626153846154,normal
0.595,0.006013338461538463,0.07322959982368012,0.07347608134481146,0.19672430769230767,3.4772860594772057,-0.40049945987561636,2.6773924805422333,0.055354353846153836,normal
0.6,-0.0040958153846153865,0.07395561489135774,0.07406894543345185,0.19672430769230767,2.8056204913129434,-0.30639778200015255,2.655962043756341,0.05871827692307692,normal
0.605,0.019084830769230766,0.07220443863797986,0.07468407945818156,0.14457046153846154,2.1123829585920055,-0.3735478408822881,1.9357601055980345,0.0650254153846154,normal
0.61,0.013544353846153845,0.0663705737683581,0.06773848672247475,0.143736,2.3582641568350917,-0.4588440804957445,2.1219251706771636,0.05892515384615384,normal
0.615,0.022890323076923076,0.045626001438448464,0.05104604683839111,0.11974523076923077,3.2704506878534922,-0.6560849553543334,2.345827702355432,0.04320250769230769,normal
0.62,0.006480984615384616,0.039601202030839125,0.04012802466945251,0.10076123076923077,2.7919470648697247,-0.39874717608153454,2.5109940396825796,0.03267612307692307,normal
0.625,0.01029343076923077,0.04247190547711559,0.04370145846373995,0.10076123076923077,2.6020084989547136,-0.30159944785449105,2.305672037303619,0.03552546153846154,normal
0.63,-0.000681476923076923,0.05085655390453362,0.050861119588949476,0.14728246153846153,3.124633093625991,-0.5503311661778884,2.895777024351257,0.03923012307692308,normal
0.635,0.012888953846153847,0.07519736884758038,0.0762939670802832,0.19693292307692306,2.8036585008253057,0.3296586449260694,2.5812384728885966,0.05955969230769231,normal
0.64,0.022452230769230766,0.07593707966529586,0.07918675858126965,0.19693292307692306,2.70588196414402,0.005875102309608636,2.4869425975405988,0.06443607692307692,normal
0.645,0.011931061538461539,0.06274217256817706,0.06386650489896459,0.15959076923076923,2.8928787413573978,-0.3467448617757418,2.498817956035614,0.051536692307692304,normal
0.65,0.016025138461538458,0.05620199376152217,0.05844201541255791,0.15667015384615385,2.422679016007761,-0.02236704638346901,2.6807794484871383,0.0484996,normal
0.655,-0.0006467076923076927,0.059615226551977055,0.059618734200608786,0.17982646153846152,3.6514442322382576,0.007694865965733222,3.0162743967922965,0.04690716923076922,normal
0.66,0.010583753846153846,0.07001598575592383,0.07081139814217556,0.17982646153846152,2.9421166328926405,0.06364103840851046,2.5395129351549426,0.055714215384615386,normal
0.665,0.017452415384615384,0.06763200892331815,0.0698475155876066,0.1652233846153846,2.1406610240224397,-0.06008981020892216,2.3654869214088556,0.05871653846153846,normal
0.67,0.02399076923076923,0.06561741496074176,0.0698656006516383,0.14290153846153844,2.0695684502466745,-0.21346198946954825,2.0453776555084624,0.059830892307692306,normal
0.675,0.005677815384615385,0.06583543801905765,0.0660798190577347,0.16251138461538459,2.4826104586351843,0.0656531458230574,2.4593194553604407,0.054250430769230765,normal
0.68,0.0080682,0.05747340066226675,0.05803695059981566,0.16251138461538459,3.2842423430638257,-0.19868674040159762,2.8001365153719977,0.045782384615384614,normal
0.685,0.019588984615384615,0.053514681095107035,0.05698727411425099,0.15270646153846154,2.8873355391979727,-0.030690204302706373,2.6796589925025693,0.0456207076923077,normal
0.69,0.019060492307692307,0.054683546422818696,0.05791021167625072,0.13393107692307693,2.4334770171688005,-0.30806810765334175,2.3127367876295084,0.048836861538461535,normal
0.695,0.009676276923076923,0.056000565977858414,0.05683039437600749,0.11557292307692307,2.1362218829545614,-0.07649875134645427,2.033646332141509,0.047880707692307685,normal
0.7,-0.007186800000000001,0.06363530032951409,0.06403984339664999,0.16042523076923076,2.7196796149960862,0.2756038310876316,2.5050846826028126,0.05165316923076923,normal
0.705,0.020965846153846158,0.08657904996874893,0.08908141556148437,0.21153599999999997,2.359059911431187,0.026341641376592683,2.3746367148150775,0.07158636923076923,normal
0.71,0.02329190769230769,0.08390245478918153,0.0870754551156503,0.21153599999999997,2.8120786123144534,-0.1115426368931662,2.429341307708882,0.0677235076923077,normal
0.715,0.014156292307692305,0.061925538119151684,0.06352301065950304,0.18545907692307692,3.5389829505581125,-0.4949659935510752,2.9195574170307723,0.049874723076923075,normal
0.72,-0.0013751230769230773,0.054806617227892596,0.05482386574696662,0.1207883076923077,2.53412195304463,-0.01993739542265822,2.2032066883023633,0.044047399999999994,normal
0.725,0.011393876923076921,0.06089816932986763,0.061954882447370165,0.13643446153846153,2.3886569424909707,-0.1164071414666858,2.202158347316061,0.05086390769230768,normal
0.73,0.02040084615384615,0.05411483945371893,0.05783260648539606,0.13643446153846153,2.262227327473996,0.11481225335065624,2.359126967118698,0.04670029230769231,normal
0.735,0.014985538461538462,0.05619396795137989,0.05815778879138166,0.12412615384615384,1.9707683962207085,0.15569939996774718,2.1342997460135207,0.0478355076923077,normal
0.74,0.0132888,0.07703128185196993,0.07816911531543409,0.19192615384615386,2.3493354850714168,-0.574398020365963,2.4552683380345104,0.06732018461538461,normal
0.745,0.009961384615384615,0.0752782395727922,0.07593446211460458,0.19192615384615386,2.7161578457362965,-0.6543866301623874,2.527523715865506,0.06296707692307692,normal
0.75,0.014545707692307692,0.052678158937603206,0.054649483449758646,0.15500123076923078,3.629642002587182,-0.2564656918276597,2.836279887471019,0.04314339999999999,normal
0.755,0.003445630769230769,0.048814677438801135,0.04893613291681383,0.14269292307692305,3.087018533101319,0.3081552265781941,2.9159010851855762,0.03834698461538461,normal
0.76,0.016463230769230768,0.048817163294269855,0.051518476292106645,0.14269292307692305,3.097253902792078,0.06733979157653237,2.769742689357946,0.03997766153846154,normal
0.765,0.008205538461538462,0.049803898122667244,0.05047533189248788,0.1506203076923077,3.804581395162132,-0.5532895960038641,2.984037985389139,0.038659907692307684,normal
0.77,0.014458784615384614,0.06460221954675108,0.06620047751278468,0.15875630769230767,2.6869909705612858,-0.20975393070707438,2.398114238098185,0.0533586,normal
0.775,0.01065850769230769,0.07153901840569202,0.07232865919313673,0.16605784615384614,2.4103929113754843,-0.1890422345723442,2.295878950423062,0.059627492307692306,normal
0.78,0.014126738461538462,0.06867342680305676,0.0701113706073095,0.16793538461538463,2.8548973018738533,-0.11809849400129588,2.3952660340358034,0.055411723076923075,normal
0.785,0.01776881538461539,0.05793567405253978,0.06059928323086565,0.16793538461538463,2.973569763495629,0.25338643769715785,2.7712437451710383,0.046895,normal
0.79,0.014151076923076924,0.053972649969226,0.05579695262990114,0.14832553846153845,2.602278316653197,-0.04057998256175285,2.6583089482570053,0.045624184615384616,normal
0.795,0.010415123076923077,0.06227027800803422,0.06313526995194782,0.14832553846153845,2.4053692943367846,-0.24656154282914647,2.349329282577375,0.052548476923076924,normal
0.8,-0.0015263692307692306,0.06154925193468471,0.06156817535665588,0.12725538461538463,2.1604629082382716,-0.17363029211367018,2.0669019973096794,0.05097516923076923,normal
0.805,0.017659292307692306,0.06916009378531703,0.07137905279003334,0.15938215384615384,2.3506725675682065,-0.4462226431291235,2.23289813490504,0.06079747692307692,normal
0.81,0.02120053846153846,0.07113536364098318,0.07422737225171104,0.15938215384615384,2.337394880304332,-0.5598686421269673,2.147215360199955,0.06486373846153845,normal
0.815,0.024105507692307696,0.05830411150099919,0.06309076730413771,0.13622584615384614,2.6299559926644904,-0.4975512362258122,2.1592041430903945,0.05333252307692307,normal
0.82,0.0029049692307692295,0.05644466412272167,0.056519367956113765,0.13226215384615383,2.445651190186048,-0.08045451578946534,2.340120893582054,0.04618918461538461,normal
0.825,0.0016063384615384619,0.05769164449952356,0.05771400322549482,0.13768615384615385,2.3294886693788,0.07568591340622247,2.3856628573866074,0.047870276923076924,normal
0.83,0.00331176923076923,0.05298692212376839,0.05309031674032625,0.13768615384615385,2.45498145961305,0.3439734278364189,2.5934325183931413,0.04324075384615385,normal
0.835,0.01866933846153846,0.057256347264773876,0.06022319736360614,0.15374953846153847,2.3432626504042204,0.18071986031658518,2.5529952774385873,0.049231492307692304,normal
0.84,0.031059353846153843,0.0686353502264966,0.0753358796461184,0.19755876923076923,3.5831846831557805,-0.8348596538744787,2.622372900652103,0.06452821538461538,normal
0.845,0.011538169230769231,0.08232109869365167,0.08312576399244587,0.22780799999999998,3.1022736556191854,-0.8257306280250876,2.740522180592557,0.06944284615384615,normal
0.85,-0.0032874307692307685,0.07540875780235948,0.07548038125471675,0.22780799999999998,2.9825225533341446,-0.4632146867962512,3.018108761682551,0.060781830769230764,normal
0.855,0.0026581076923076928,0.06020079700082021,0.060259451507940806,0.14832553846153845,2.381871035899386,-0.11673770938999178,2.4614485321359516,0.04950964615384614,normal
0.86,0.027495507692307693,0.05548582044121324,0.06192478674401961,0.16313723076923078,2.601509745472136,-0.08704620835425657,2.634441543474282,0.04991818461538462,normal
0.865,0.016091200000000003,0.05209262982502061,0.054521269239872126,0.16313723076923078,2.744846737690027,0.32606416662180576,2.992175953415376,0.043072123076923076,normal
0.87,0.013238384615384617,0.05825194356347171,0.059737289494475265,0.12642092307692307,2.226639912195594,-0.09749074652108518,2.1162815411739593,0.04947487692307692,normal
0.875,0.012888953846153845,0.06842390722940848,0.06962726629551803,0.16105107692307694,2.294229089266611,-0.471235413632019,2.3130461023635496,0.05984827692307692,normal
